Filer Name,Stock Name,Stock Ticker,Quarter Date,Type of Security,Current Shares Held,Current Market Value,Previous Shares Held,Previous Market Value,Current % of Portfolio,Previous % of Portfolio,Current Rank,Previous Rank,Change in Shares,Type of Change,Sector
GILDER GAGNON HOWE & COMPANY LLC,Rent-A-Center Inc.,RCII,2001-03-31,SH,1642365.0,30178785.0,0.0,0.0,1.5745,,17,999999,,new,CONSUMER DISCRETIONARY
GILDER GAGNON HOWE & COMPANY LLC,"Trenwick Group, Ltd.",TWKGQ,2001-03-31,SH,1516569.0,29921906.0,0.0,0.0,1.5611,,18,999999,,new,FINANCE
GILDER GAGNON HOWE & COMPANY LLC,INDYMAC BANCORP UNITS,IDMPQ,2001-03-31,SH,985815.0,28332323.0,0.0,0.0,1.4782,,19,999999,,new,FINANCE
GILDER GAGNON HOWE & COMPANY LLC,CNX Resources Corporation,CNX,2001-03-31,SH,695751.0,24003410.0,0.0,0.0,1.2524,,20,999999,,new,ENERGY
GILDER GAGNON HOWE & COMPANY LLC,OSI Pharmaceuticals Inc.,OSIP,2001-03-31,SH,588307.0,23311665.0,0.0,0.0,1.2163,,21,999999,,new,HEALTH CARE
GILDER GAGNON HOWE & COMPANY LLC,"Hot Topic, Inc.",HOTT,2001-03-31,SH,1858736.25,23130940.0,0.0,0.0,1.2068,,22,999999,,new,CONSUMER DISCRETIONARY
GILDER GAGNON HOWE & COMPANY LLC,"Shaw Group, Inc.",SHAW,2001-03-31,SH,458600.0,21421206.0,0.0,0.0,1.1176,,23,999999,,new,INDUSTRIALS
GILDER GAGNON HOWE & COMPANY LLC,El Paso Corp.,EP,2001-03-31,SH,316335.0,20656676.0,0.0,0.0,1.0777,,24,999999,,new,ENERGY
GILDER GAGNON HOWE & COMPANY LLC,Bank One Corp.,ONE,2001-03-31,SH,564095.0,20408957.0,0.0,0.0,1.0648,,25,999999,,new,FINANCE
GILDER GAGNON HOWE & COMPANY LLC,Fastenal Co.,FAST,2001-03-31,SH,5775664.0,19673356.0,0.0,0.0,1.0264,,26,999999,,new,INDUSTRIALS
GILDER GAGNON HOWE & COMPANY LLC,Calpine Corp. (Old),CPNLQ,2001-03-31,SH,349915.0,19269819.0,0.0,0.0,1.0054,,27,999999,,new,Utilities
GILDER GAGNON HOWE & COMPANY LLC,Midway Games Inc.,MWY,2001-03-31,SH,2589625.0,18904263.0,0.0,0.0,0.9863,,28,999999,,new,INFORMATION TECHNOLOGY
GILDER GAGNON HOWE & COMPANY LLC,Cadiz Inc.,CDZI,2001-03-31,SH,75781.0,18827739.0,0.0,0.0,0.9823,,29,999999,,new,UTILITIES AND TELECOMMUNICATIONS
GILDER GAGNON HOWE & COMPANY LLC,eBay Inc.,EBAY,2001-03-31,SH,2078520.0,18804370.0,0.0,0.0,0.9811,,30,999999,,new,CONSUMER DISCRETIONARY
GILDER GAGNON HOWE & COMPANY LLC,Southwest Airlines Co.,LUV,2001-03-31,SH,998689.0,17726730.0,0.0,0.0,0.9249,,31,999999,,new,TRANSPORTS
GILDER GAGNON HOWE & COMPANY LLC,Apollo Group,APOL,2001-03-31,SH,792250.5,17330744.0,0.0,0.0,0.9042,,32,999999,,new,CONSUMER DISCRETIONARY
GILDER GAGNON HOWE & COMPANY LLC,Human Genome Sciences,HGSI,2001-03-31,SH,370443.0,17040378.0,0.0,0.0,0.8891,,33,999999,,new,HEALTH CARE
GILDER GAGNON HOWE & COMPANY LLC,Chubb Corp.,CB,2001-03-31,SH,466200.0,16885764.0,0.0,0.0,0.881,,34,999999,,new,FINANCE
GILDER GAGNON HOWE & COMPANY LLC,Tweeter Home Entertainment Group Inc,THEGQ,2001-03-31,SH,839574.0,16319639.0,0.0,0.0,0.8515,,35,999999,,new,CONSUMER DISCRETIONARY
GILDER GAGNON HOWE & COMPANY LLC,Global X MSCI China Communication Services ETF-Global X NASDAQ China Technology ETF,CHIC,2001-03-31,SH,535656.0,15935766.0,0.0,0.0,0.8314,,36,999999,,new,MUTUAL FUND
GILDER GAGNON HOWE & COMPANY LLC,"National Oilwell Varco, Inc.",NOV,2001-03-31,SH,911060.0,15775004.0,0.0,0.0,0.823,,37,999999,,new,ENERGY
GILDER GAGNON HOWE & COMPANY LLC,"Popeyes Louisiana Kitchen, Inc.",PLKI,2001-03-31,SH,818450.0,15755163.0,0.0,0.0,0.822,,38,999999,,new,CONSUMER DISCRETIONARY
GILDER GAGNON HOWE & COMPANY LLC,Myriad Genetics Inc,MYGN,2001-03-31,SH,763778.0,15490564.0,0.0,0.0,0.8082,,39,999999,,new,HEALTH CARE
GILDER GAGNON HOWE & COMPANY LLC,P.F. Changs China Bistro,PFCB,2001-03-31,SH,881270.0,15422225.0,0.0,0.0,0.8046,,40,999999,,new,CONSUMER DISCRETIONARY
GILDER GAGNON HOWE & COMPANY LLC,"Caesars Entertainment, Inc.",CZR,2001-03-31,SH,1503875.0,15414719.0,0.0,0.0,0.8042,,41,999999,,new,CONSUMER DISCRETIONARY
GILDER GAGNON HOWE & COMPANY LLC,Cabot Microelectronics Corp,CCMP,2001-03-31,SH,349189.0,15364316.0,0.0,0.0,0.8016,,42,999999,,new,INFORMATION TECHNOLOGY
GILDER GAGNON HOWE & COMPANY LLC,Westaim Corp,WEDXF,2001-03-31,SH,56262.0,14855981.0,0.0,0.0,0.7751,,43,999999,,new,HEALTH CARE
GILDER GAGNON HOWE & COMPANY LLC,McData Corp,MCDTA,2001-03-31,SH,771050.0,14553569.0,0.0,0.0,0.7593,,44,999999,,new,INFORMATION TECHNOLOGY
GILDER GAGNON HOWE & COMPANY LLC,Hartford Financial Services Group,HIG,2001-03-31,SH,246150.0,14522850.0,0.0,0.0,0.7577,,45,999999,,new,FINANCE
GILDER GAGNON HOWE & COMPANY LLC,Ultimate Electronics Inc.,ULTEQ.PK,2001-03-31,SH,554750.0,13868750.0,0.0,0.0,0.7236,,46,999999,,new,CONSUMER DISCRETIONARY
GILDER GAGNON HOWE & COMPANY LLC,"Insight Communications, Class A",ICCI,2001-03-31,SH,496465.0,13156323.0,0.0,0.0,0.6864,,47,999999,,new,CONSUMER DISCRETIONARY
GILDER GAGNON HOWE & COMPANY LLC,"Sunoco, Inc.",SUN,2001-03-31,SH,802084.0,13005792.0,0.0,0.0,0.6786,,48,999999,,new,ENERGY
GILDER GAGNON HOWE & COMPANY LLC,Pool Corp,POOL,2001-03-31,SH,1324883.25,12758135.0,0.0,0.0,0.6656,,49,999999,,new,CONSUMER DISCRETIONARY
GILDER GAGNON HOWE & COMPANY LLC,"ARCH COAL, INC. (XNYS TO: XNAS)",ACIIQ,2001-03-31,SH,79426.0,11905957.0,0.0,0.0,0.6212,,50,999999,,new,ENERGY
GILDER GAGNON HOWE & COMPANY LLC,HCC Insurance Holdings,HCC,2001-03-31,SH,649059.0,11445074.0,0.0,0.0,0.5971,,51,999999,,new,FINANCE
GILDER GAGNON HOWE & COMPANY LLC,National Instruments Corp,NATI,2001-03-31,SH,773028.0,11208906.0,0.0,0.0,0.5848,,52,999999,,new,INFORMATION TECHNOLOGY
GILDER GAGNON HOWE & COMPANY LLC,Sara Lee Corp.,SLE,2001-03-31,SH,500000.0,10790000.0,0.0,0.0,0.563,,53,999999,,new,Consumer Staples
GILDER GAGNON HOWE & COMPANY LLC,Devon Energy Corp.,DVN,2001-03-31,SH,370640.0,10785624.0,0.0,0.0,0.5627,,54,999999,,new,ENERGY
GILDER GAGNON HOWE & COMPANY LLC,Mercury Interactive Corp.,MERQ.PK,2001-03-31,SH,255324.0,10691693.0,0.0,0.0,0.5578,,55,999999,,new,INFORMATION TECHNOLOGY
GILDER GAGNON HOWE & COMPANY LLC,Analog Devices Inc,ADI,2001-03-31,SH,294425.0,10669962.0,0.0,0.0,0.5567,,56,999999,,new,INFORMATION TECHNOLOGY
GILDER GAGNON HOWE & COMPANY LLC,SeaChange International Inc,SEAC,2001-03-31,SH,789645.0,10611250.0,0.0,0.0,0.5536,,57,999999,,new,INFORMATION TECHNOLOGY
GILDER GAGNON HOWE & COMPANY LLC,"Becton, Dickinson and Co.",BDX,2001-03-31,SH,291975.0,10312557.0,0.0,0.0,0.538,,58,999999,,new,HEALTH CARE
GILDER GAGNON HOWE & COMPANY LLC,EMCORE Corp.,EMKR,2001-03-31,SH,99642.5,9989360.0,0.0,0.0,0.5212,,59,999999,,new,INFORMATION TECHNOLOGY
GILDER GAGNON HOWE & COMPANY LLC,Dollar Tree Inc.,DLTR,2001-03-31,SH,1502331.0,9647870.0,0.0,0.0,0.5034,,60,999999,,new,CONSUMER DISCRETIONARY
GILDER GAGNON HOWE & COMPANY LLC,RS LEGACY CORP,RSHCQ,2001-03-31,SH,250690.0,9197816.0,0.0,0.0,0.4799,,61,999999,,new,CONSUMER DISCRETIONARY
GILDER GAGNON HOWE & COMPANY LLC,Costco Co.,COST,2001-03-31,SH,232836.0,9138813.0,0.0,0.0,0.4768,,62,999999,,new,CONSUMER STAPLES
GILDER GAGNON HOWE & COMPANY LLC,Medarex Inc.,MEDX,2001-03-31,SH,532583.0,8887745.0,0.0,0.0,0.4637,,63,999999,,new,HEALTH CARE
GILDER GAGNON HOWE & COMPANY LLC,Noble Energy Inc,NBL,2001-03-31,SH,841980.0,8783956.0,0.0,0.0,0.4583,,64,999999,,new,ENERGY
GILDER GAGNON HOWE & COMPANY LLC,AdvancePCS,ADVP,2001-03-31,SH,155405.0,8433208.0,0.0,0.0,0.44,,65,999999,,new,HEALTH CARE
GILDER GAGNON HOWE & COMPANY LLC,Advanced Micro Devices Inc,AMD,2001-03-31,SH,312925.0,8305030.0,0.0,0.0,0.4333,,66,999999,,new,INFORMATION TECHNOLOGY
GILDER GAGNON HOWE & COMPANY LLC,"Electronic Arts, Inc.",EA,2001-03-31,SH,300000.0,8137500.0,0.0,0.0,0.4246,,67,999999,,new,INFORMATION TECHNOLOGY
GILDER GAGNON HOWE & COMPANY LLC,"Champps Entertainment, Inc. (DE)",CMPP,2001-03-31,SH,983075.0,7618831.0,0.0,0.0,0.3975,,68,999999,,new,CONSUMER DISCRETIONARY
GILDER GAGNON HOWE & COMPANY LLC,"Spinnaker Exploration Company, Inc.",SKE,2001-03-31,SH,165869.0,7248475.0,0.0,0.0,0.3782,,69,999999,,new,ENERGY
GILDER GAGNON HOWE & COMPANY LLC,StanCorp Financial Group,SFG,2001-03-31,SH,341900.0,7196995.0,0.0,0.0,0.3755,,70,999999,,new,FINANCE
GILDER GAGNON HOWE & COMPANY LLC,Horizon Offshore Inc,HOFF,2001-03-31,SH,11479.0,7102631.0,0.0,0.0,0.3706,,71,999999,,new,ENERGY
GILDER GAGNON HOWE & COMPANY LLC,Hispanic Broadcasting Corp.,HSP,2001-03-31,SH,368035.0,7029469.0,0.0,0.0,0.3668,,72,999999,,new,CONSUMER DISCRETIONARY
GILDER GAGNON HOWE & COMPANY LLC,Chicos FAS Inc,CHS,2001-03-31,SH,1875582.0,6838164.0,0.0,0.0,0.3568,,73,999999,,new,CONSUMER DISCRETIONARY
GILDER GAGNON HOWE & COMPANY LLC,"Innoveda, Inc.",INOV,2001-03-31,SH,1913485.0,6637879.0,0.0,0.0,0.3463,,74,999999,,new,INFORMATION TECHNOLOGY
GILDER GAGNON HOWE & COMPANY LLC,"Level 3 Communications, Inc.",LVLT,2001-03-31,SH,25019.3,6517397.0,0.0,0.0,0.34,,75,999999,,new,Communications
GILDER GAGNON HOWE & COMPANY LLC,"ACT Manufacturing, Inc.",ACTM,2001-03-31,SH,592940.0,6485578.0,0.0,0.0,0.3384,,76,999999,,new,INFORMATION TECHNOLOGY
GILDER GAGNON HOWE & COMPANY LLC,DRS Technologies Inc.,DRS,2001-03-31,SH,399475.0,6287737.0,0.0,0.0,0.3281,,77,999999,,new,INDUSTRIALS
GILDER GAGNON HOWE & COMPANY LLC,Lamar Advertising Co,LAMR,2001-03-31,SH,170520.0,6266610.0,0.0,0.0,0.327,,78,999999,,new,COMMUNICATIONS
GILDER GAGNON HOWE & COMPANY LLC,"Key3Media Group, Inc.",KME,2001-03-31,SH,481595.0,5730981.0,0.0,0.0,0.299,,79,999999,,new,CONSUMER DISCRETIONARY
GILDER GAGNON HOWE & COMPANY LLC,BEI Technologies Inc.,BEIQ,2001-03-31,SH,351875.0,5586016.0,0.0,0.0,0.2914,,80,999999,,new,INFORMATION TECHNOLOGY
GILDER GAGNON HOWE & COMPANY LLC,CNET Networks Inc,CNET,2001-03-31,SH,498000.0,5571624.0,0.0,0.0,0.2907,,81,999999,,new,INFORMATION TECHNOLOGY
GILDER GAGNON HOWE & COMPANY LLC,Harman International Industries,HAR,2001-03-31,SH,420512.0,5380451.0,0.0,0.0,0.2807,,82,999999,,new,CONSUMER DISCRETIONARY
GILDER GAGNON HOWE & COMPANY LLC,Intuitive Surgical Inc,ISRG,2001-03-31,SH,1613902.5,5245183.0,0.0,0.0,0.2737,,83,999999,,new,HEALTH CARE
GILDER GAGNON HOWE & COMPANY LLC,Tommy Hilfiger Corp,TOM,2001-03-31,SH,402425.0,5171161.0,0.0,0.0,0.2698,,84,999999,,new,CONSUMER DISCRETIONARY
GILDER GAGNON HOWE & COMPANY LLC,Websense Inc.,WBSN,2001-03-31,SH,859836.0,5105276.0,0.0,0.0,0.2664,,85,999999,,new,INFORMATION TECHNOLOGY
GILDER GAGNON HOWE & COMPANY LLC,Vyyo Inc,VYYO,2001-03-31,SH,826162.38,5034341.0,0.0,0.0,0.2627,,86,999999,,new,INFORMATION TECHNOLOGY
GILDER GAGNON HOWE & COMPANY LLC,TRC Companies Inc,TRR,2001-03-31,SH,251272.5,4941693.0,0.0,0.0,0.2578,,87,999999,,new,INDUSTRIALS
GILDER GAGNON HOWE & COMPANY LLC,Maxygen Inc,MAXY,2001-03-31,SH,399232.0,4834300.0,0.0,0.0,0.2522,,88,999999,,new,HEALTH CARE
GILDER GAGNON HOWE & COMPANY LLC,Be Free Inc.,BFRE,2001-03-31,SH,2915225.0,4737241.0,0.0,0.0,0.2472,,89,999999,,new,INFORMATION TECHNOLOGY
GILDER GAGNON HOWE & COMPANY LLC,BEA Systems Inc,BEAS,2001-03-31,SH,160483.0,4714188.0,0.0,0.0,0.246,,90,999999,,new,INFORMATION TECHNOLOGY
GILDER GAGNON HOWE & COMPANY LLC,Weatherford International plc,WFTIQ,2001-03-31,SH,362320.0,4470123.0,0.0,0.0,0.2332,,91,999999,,new,ENERGY
GILDER GAGNON HOWE & COMPANY LLC,MiniMed Inc.,MNMD,2001-03-31,SH,152268.0,4425365.0,0.0,0.0,0.2309,,92,999999,,new,HEALTH CARE
GILDER GAGNON HOWE & COMPANY LLC,Tenet Healthcare Corp.,THC,2001-03-31,SH,36849.38,4323660.0,0.0,0.0,0.2256,,93,999999,,new,HEALTH CARE
GILDER GAGNON HOWE & COMPANY LLC,"Edison Schools, Inc.",EDSN,2001-03-31,SH,213275.0,4318819.0,0.0,0.0,0.2253,,94,999999,,new,INDUSTRIALS
GILDER GAGNON HOWE & COMPANY LLC,Kohls Corp.,KSS,2001-03-31,SH,68835.0,4246431.0,0.0,0.0,0.2216,,95,999999,,new,CONSUMER DISCRETIONARY
GILDER GAGNON HOWE & COMPANY LLC,Countrywide Financial Corp.,CFC,2001-03-31,SH,339011.52,4182659.0,0.0,0.0,0.2182,,96,999999,,new,FINANCE
GILDER GAGNON HOWE & COMPANY LLC,Hanover Compressor Co.,HC,2001-03-31,SH,130575.0,4139228.0,0.0,0.0,0.216,,97,999999,,new,ENERGY
GILDER GAGNON HOWE & COMPANY LLC,ASM International NV,ASMIY,2001-03-31,SH,233485.0,4129883.0,0.0,0.0,0.2155,,98,999999,,new,INFORMATION TECHNOLOGY
GILDER GAGNON HOWE & COMPANY LLC,Southern Co.,SO,2001-03-31,SH,116135.0,4075177.0,0.0,0.0,0.2126,,99,999999,,new,UTILITIES AND TELECOMMUNICATIONS
GILDER GAGNON HOWE & COMPANY LLC,Province Healthcare Company,PRV,2001-03-31,SH,198900.0,4036079.0,0.0,0.0,0.2106,,100,999999,,new,HEALTH CARE
GILDER GAGNON HOWE & COMPANY LLC,Numerical Technologies Inc.,NMTC,2001-03-31,SH,405580.0,4005103.0,0.0,0.0,0.209,,101,999999,,new,INFORMATION TECHNOLOGY
GILDER GAGNON HOWE & COMPANY LLC,"Magna Entertainment Inc, Class A",MECAQ.PK,2001-03-31,SH,477625.0,4000587.0,0.0,0.0,0.2087,,102,999999,,new,CONSUMER DISCRETIONARY
GILDER GAGNON HOWE & COMPANY LLC,Chiles Offshore Inc.,COD,2001-03-31,SH,184690.0,3762135.0,0.0,0.0,0.1963,,103,999999,,new,ENERGY
GILDER GAGNON HOWE & COMPANY LLC,Tripath Technology Inc,TRPH,2001-03-31,SH,489635.0,3733467.0,0.0,0.0,0.1948,,104,999999,,new,INFORMATION TECHNOLOGY
GILDER GAGNON HOWE & COMPANY LLC,Siebel Systems Inc,SEBL,2001-03-31,SH,133449.0,3629813.0,0.0,0.0,0.1894,,105,999999,,new,INFORMATION TECHNOLOGY
GILDER GAGNON HOWE & COMPANY LLC,"eResearchTechnology, Inc.",ERT,2001-03-31,SH,5270865.75,3611519.0,0.0,0.0,0.1884,,106,999999,,new,HEALTH CARE
GILDER GAGNON HOWE & COMPANY LLC,LifePoint Health Inc,LPNT,2001-03-31,SH,98650.0,3526738.0,0.0,0.0,0.184,,107,999999,,new,HEALTH CARE
GILDER GAGNON HOWE & COMPANY LLC,Extreme Networks Inc.,EXTR,2001-03-31,SH,228785.0,3479820.0,0.0,0.0,0.1816,,108,999999,,new,INFORMATION TECHNOLOGY
GILDER GAGNON HOWE & COMPANY LLC,Navigators Group Inc.,NAVG,2001-03-31,SH,507500.0,3409893.0,0.0,0.0,0.1779,,109,999999,,new,FINANCE
GILDER GAGNON HOWE & COMPANY LLC,"Interep National Radio Sales Inc, Class A",IREP,2001-03-31,SH,846660.0,3334147.0,0.0,0.0,0.174,,110,999999,,new,INDUSTRIALS
GILDER GAGNON HOWE & COMPANY LLC,"Global Marine, Inc.",GLM,2001-03-31,SH,128465.0,3288704.0,0.0,0.0,0.1716,,111,999999,,new,ENERGY
GILDER GAGNON HOWE & COMPANY LLC,Datum Inc.,DATM,2001-03-31,SH,237015.0,3273888.0,0.0,0.0,0.1708,,112,999999,,new,INFORMATION TECHNOLOGY
GILDER GAGNON HOWE & COMPANY LLC,"McData Corp, Class B",MCDT,2001-03-31,SH,136565.0,3096202.0,0.0,0.0,0.1615,,113,999999,,new,INFORMATION TECHNOLOGY
GILDER GAGNON HOWE & COMPANY LLC,Rowan Companies Plc,RDC,2001-03-31,SH,111720.0,3072300.0,0.0,0.0,0.1603,,114,999999,,new,ENERGY
GILDER GAGNON HOWE & COMPANY LLC,EXACT Sciences Corp,EXAS,2001-03-31,SH,398450.0,3038181.0,0.0,0.0,0.1585,,115,999999,,new,HEALTH CARE
GILDER GAGNON HOWE & COMPANY LLC,Flagstar Bancorp Inc,FBC,2001-03-31,SH,52967.25,2942625.0,0.0,0.0,0.1535,,116,999999,,new,FINANCE
GILDER GAGNON HOWE & COMPANY LLC,ViacomCBS Inc. Class B,VIAC,2001-03-31,SH,63387.0,2787126.0,0.0,0.0,0.1454,,117,999999,,new,COMMUNICATIONS
GILDER GAGNON HOWE & COMPANY LLC,Eclipsys Corp.,ECLP,2001-03-31,SH,140510.0,2739945.0,0.0,0.0,0.143,,118,999999,,new,HEALTH CARE
GILDER GAGNON HOWE & COMPANY LLC,iShares MSCI Denmark ETF-iShares MSCI Denmark ETF,EDEN,2001-03-31,SH,18787.35,2515660.0,0.0,0.0,0.1313,,119,999999,,new,MUTUAL FUND
GILDER GAGNON HOWE & COMPANY LLC,EFTC Corp,EFTC,2001-03-31,SH,859550.0,2471206.0,0.0,0.0,0.1289,,120,999999,,new, 
GILDER GAGNON HOWE & COMPANY LLC,Woodhead Industries Inc,WDHD,2001-03-31,SH,140575.0,2451347.0,0.0,0.0,0.1279,,121,999999,,new,INFORMATION TECHNOLOGY
GILDER GAGNON HOWE & COMPANY LLC,Northland Cranberries Inc Class,CBRYA,2001-03-31,SH,2237948.0,2378939.0,0.0,0.0,0.1241,,122,999999,,new, 
GILDER GAGNON HOWE & COMPANY LLC,Constellation Energy Group,CEG,2001-03-31,SH,52955.0,2335316.0,0.0,0.0,0.1218,,123,999999,,new,Utilities
GILDER GAGNON HOWE & COMPANY LLC,COURIER CORP,CRRC,2001-03-31,SH,113203.5,2320672.0,0.0,0.0,0.1211,,124,999999,,new,CONSUMER DISCRETIONARY
GILDER GAGNON HOWE & COMPANY LLC,Parthus Technologies Plc,PRTH,2001-03-31,SH,177325.0,2172231.0,0.0,0.0,0.1133,,125,999999,,new,INFORMATION TECHNOLOGY
GILDER GAGNON HOWE & COMPANY LLC,McLeodUSA Inc.,MCLD.PK,2001-03-31,SH,250672.0,2169817.0,0.0,0.0,0.1132,,126,999999,,new,Communications
GILDER GAGNON HOWE & COMPANY LLC,Catalyst Health Solutions Inc.,CHSI,2001-03-31,SH,373638.0,2148419.0,0.0,0.0,0.1121,,127,999999,,new,HEALTH CARE
GILDER GAGNON HOWE & COMPANY LLC,Scientific Games Corp. Class A,SGMS,2001-03-31,SH,943453.0,2075597.0,0.0,0.0,0.1083,,128,999999,,new,INDUSTRIALS
GILDER GAGNON HOWE & COMPANY LLC,"Otix Global, Inc.",OTIX,2001-03-31,SH,99556.6,2016021.0,0.0,0.0,0.1052,,129,999999,,new,HEALTH CARE
GILDER GAGNON HOWE & COMPANY LLC,I-Stat Corp.,STAT,2001-03-31,SH,99350.0,1974581.0,0.0,0.0,0.103,,130,999999,,new,HEALTH CARE
GILDER GAGNON HOWE & COMPANY LLC,Digital Impact Inc.,DIGI,2001-03-31,SH,1440235.0,1935676.0,0.0,0.0,0.101,,131,999999,,new,INDUSTRIALS
GILDER GAGNON HOWE & COMPANY LLC,"Circuit City Stores, Inc.",CCTYQ,2001-03-31,SH,172750.0,1831150.0,0.0,0.0,0.0955,,132,999999,,new,CONSUMER DISCRETIONARY
GILDER GAGNON HOWE & COMPANY LLC,CORINTHIAN COLLEGES INC,COCOQ,2001-03-31,SH,180000.0,1811250.0,0.0,0.0,0.0945,,133,999999,,new,CONSUMER DISCRETIONARY
GILDER GAGNON HOWE & COMPANY LLC,Landec Corp.,LNDC,2001-03-31,SH,483715.0,1753467.0,0.0,0.0,0.0915,,134,999999,,new,MATERIALS
GILDER GAGNON HOWE & COMPANY LLC,Clear Channel Communications Inc.,CCU,2001-03-31,SH,32142.0,1750132.0,0.0,0.0,0.0913,,135,999999,,new,CONSUMER DISCRETIONARY
GILDER GAGNON HOWE & COMPANY LLC,Strategic Education Inc. (Strayer Education),STRA,2001-03-31,SH,50000.0,1750000.0,0.0,0.0,0.0913,,136,999999,,new,CONSUMER DISCRETIONARY
GILDER GAGNON HOWE & COMPANY LLC,Woodward Inc,WWD,2001-03-31,SH,199980.0,1712329.0,0.0,0.0,0.0893,,137,999999,,new,INDUSTRIALS
GILDER GAGNON HOWE & COMPANY LLC,PLX TECHNOLOGY INC,PLXT,2001-03-31,SH,383835.0,1691177.0,0.0,0.0,0.0882,,138,999999,,new,INFORMATION TECHNOLOGY
GILDER GAGNON HOWE & COMPANY LLC,Aon PLC,AON,2001-03-31,SH,45485.0,1614718.0,0.0,0.0,0.0842,,139,999999,,new,FINANCE
GILDER GAGNON HOWE & COMPANY LLC,Zenith National Insurance,ZNT,2001-03-31,SH,101212.5,1592410.0,0.0,0.0,0.0831,,140,999999,,new,FINANCE
GILDER GAGNON HOWE & COMPANY LLC,Integral Systems Inc,ISYS,2001-03-31,SH,190504.0,1547845.0,0.0,0.0,0.0808,,141,999999,,new,INFORMATION TECHNOLOGY
GILDER GAGNON HOWE & COMPANY LLC,"Guilford Pharmaceutical, Inc.",GLFD,2001-03-31,SH,83350.0,1541975.0,0.0,0.0,0.0805,,142,999999,,new,HEALTH CARE
GILDER GAGNON HOWE & COMPANY LLC,Benihana Inc. Class A,BNHNA,2001-03-31,SH,132384.0,1522416.0,0.0,0.0,0.0794,,143,999999,,new,CONSUMER DISCRETIONARY
GILDER GAGNON HOWE & COMPANY LLC,"Time Warner, Inc. (New)",TWX,2001-03-31,SH,12318.43,1483904.0,0.0,0.0,0.0774,,144,999999,,new,COMMUNICATIONS
GILDER GAGNON HOWE & COMPANY LLC,Ellett Brothers Inc.,ELET,2001-03-31,SH,481625.0,1444875.0,0.0,0.0,0.0754,,145,999999,,new,CONSUMER DISCRETIONARY
