Filer Name,Stock Name,Stock Ticker,Quarter Date,Type of Security,Current Shares Held,Current Market Value,Previous Shares Held,Previous Market Value,Current % of Portfolio,Previous % of Portfolio,Current Rank,Previous Rank,Change in Shares,Type of Change,Sector
BERKSHIRE HATHAWAY INC,USG Corp. (United States Gypsum),USG,2001-03-31,SH,6500000.0,99320000.0,0.0,0.0,0.3407,,21,999999,,new,CONSUMER DISCRETIONARY
BERKSHIRE HATHAWAY INC,Mueller Industries Inc,MLI,2001-03-31,SH,6433800.0,96636000.0,0.0,0.0,0.3315,,22,999999,,new,INDUSTRIALS
BERKSHIRE HATHAWAY INC,Globe Life Inc,GL,2001-03-31,SH,4665289.5,80513000.0,0.0,0.0,0.2762,,23,999999,,new,FINANCE
BERKSHIRE HATHAWAY INC,Dover Corp.,DOV,2001-03-31,SH,1238000.0,35840000.0,0.0,0.0,0.1229,,24,999999,,new,INDUSTRIALS
BERKSHIRE HATHAWAY INC,Sealed Air Corp.  $2.00 Series A Convertible Preferred Stock,SEEPRA,2001-03-31,SH,679500.0,25006000.0,0.0,0.0,0.0858,,25,999999,,new,MATERIALS
BERKSHIRE HATHAWAY INC,Zenith National Insurance,ZNT,2001-03-31,SH,1224982.5,19273000.0,0.0,0.0,0.0661,,26,999999,,new,FINANCE
BERKSHIRE HATHAWAY INC,General Dynamics Corp. (Electric Boat),GD,2001-03-31,SH,444354.0,13939000.0,0.0,0.0,0.0478,,27,999999,,new,INDUSTRIALS
BERKSHIRE HATHAWAY INC,Superior Industries International Inc.,SUP,2001-03-31,SH,179400.0,6202000.0,0.0,0.0,0.0213,,28,999999,,new,CONSUMER DISCRETIONARY
BERKSHIRE HATHAWAY INC,La-Z-Boy Inc,LZB,2001-03-31,SH,54100.0,963000.0,0.0,0.0,0.0033,,29,999999,,new,CONSUMER DISCRETIONARY
BERKSHIRE HATHAWAY INC,Coca Cola Co.,KO,2001-06-30,SH,400000000.0,9000000000.0,400000000.0,9032000000.0,30.5334,30.9828,1,1,0.0,,CONSUMER STAPLES
BERKSHIRE HATHAWAY INC,American Express Co,AXP,2001-06-30,SH,151610700.0,5882496000.0,151610700.0,6261522000.0,19.957,21.4791,2,2,0.0,,FINANCE
BERKSHIRE HATHAWAY INC,Gillette Co. (The),G,2001-06-30,SH,96000000.0,2783040000.0,96000000.0,2992320000.0,9.4418,10.2647,3,3,0.0,,CONSUMER STAPLES
BERKSHIRE HATHAWAY INC,Wells Fargo & Co.  (Northwest Bancorporation),WFC,2001-06-30,SH,106530160.0,2473098000.0,110142760.0,2724380000.0,8.3902,9.3455,4,4,-3.279925,reduction,FINANCE
BERKSHIRE HATHAWAY INC,Wesco Financial Corp.,WSC,2001-06-30,SH,5703087.0,1984104000.0,5703087.0,1750848000.0,6.7313,6.006,5,5,0.0,,FINANCE
BERKSHIRE HATHAWAY INC,The Washington Post Company,WPO,2001-06-30,SH,1727765.0,991737000.0,1727765.0,998648000.0,3.3646,3.4257,6,6,0.0,,Communications
BERKSHIRE HATHAWAY INC,Moodys Corp,MCO,2001-06-30,SH,48000000.0,804000000.0,48000000.0,661440000.0,2.7277,2.269,7,8,0.0,,FINANCE
BERKSHIRE HATHAWAY INC,Block (H&R) Inc.,HRB,2001-06-30,SH,31538400.0,508951000.0,31538400.0,394703000.0,1.7267,1.354,8,12,0.0,,CONSUMER DISCRETIONARY
BERKSHIRE HATHAWAY INC,"M&T Bank Corp. (Buffalo, NY) (Manufacturers & Traders Trust)",MTB,2001-06-30,SH,6708760.0,506511000.0,6708760.0,468941000.0,1.7184,1.6086,9,10,0.0,,FINANCE
BERKSHIRE HATHAWAY INC,First Data Corp.,FDC,2001-06-30,SH,15700000.0,504362000.0,0.0,0.0,1.7111,,10,999999,,new,INFORMATION TECHNOLOGY
BERKSHIRE HATHAWAY INC,Shaw Communications Inc Class B,SJR,2001-06-30,SH,40000000.0,474800000.0,39822800.0,394246000.0,1.6108,1.3524,11,13,0.444971,addition,COMMUNICATIONS
BERKSHIRE HATHAWAY INC,Costco Co.,COST,2001-06-30,SH,11267000.0,462848000.0,16937000.0,664777000.0,1.5703,2.2804,12,7,-33.477003,reduction,CONSUMER STAPLES
BERKSHIRE HATHAWAY INC,"SunTrust Banks, Inc.",STI,2001-06-30,SH,5806300.0,376132000.0,6641400.0,430362000.0,1.2761,1.4763,13,11,-12.574156,reduction,FINANCE
BERKSHIRE HATHAWAY INC,"Jones Group, Inc. (The)",JNY,2001-06-30,SH,8036800.0,347190000.0,13558100.0,512496000.0,1.1779,1.758,14,9,-40.723258,reduction,CONSUMER DISCRETIONARY
BERKSHIRE HATHAWAY INC,GATX Corporation (General American Tank - General American Transportation),GATX,2001-06-30,SH,7340700.0,294362000.0,7340700.0,311686000.0,0.9987,1.0692,15,14,0.0,,INDUSTRIALS
BERKSHIRE HATHAWAY INC,Tegna Inc. (Gannett Co.),TGNA,2001-06-30,SH,3636800.0,239665000.0,3636800.0,217190000.0,0.8131,0.745,16,16,0.0,,COMMUNICATIONS
BERKSHIRE HATHAWAY INC,Great Lakes Chemical Co.,GLK,2001-06-30,SH,6948700.0,214367000.0,6948700.0,213603000.0,0.7273,0.7327,17,17,0.0,,MATERIALS
BERKSHIRE HATHAWAY INC,NIKE Inc.,NKE,2001-06-30,SH,39445600.0,207040000.0,0.0,0.0,0.7024,,18,999999,,new,CONSUMER DISCRETIONARY
BERKSHIRE HATHAWAY INC,Dun & Bradstreet Holdings Inc,DNB,2001-06-30,SH,6945400.0,195861000.0,12000000.0,282720000.0,0.6645,0.9698,19,15,-42.121667,reduction,INDUSTRIALS
BERKSHIRE HATHAWAY INC,Gap (The),GPS,2001-06-30,SH,6185000.0,179365000.0,0.0,0.0,0.6085,,20,999999,,new,CONSUMER DISCRETIONARY
BERKSHIRE HATHAWAY INC,"Citigroup, Inc.",C,2001-06-30,SH,296143.0,156482000.0,378946.1,170450000.0,0.5309,0.5847,21,18,-21.850891,reduction,FINANCE
BERKSHIRE HATHAWAY INC,U.S. Bancorp (First National Bank of Cincinnati),USB,2001-06-30,SH,6284839.0,143231000.0,0.0,0.0,0.4859,,22,999999,,new,FINANCE
BERKSHIRE HATHAWAY INC,Sealed Air Corp.,SEE,2001-06-30,SH,7683600.0,143107000.0,7904600.0,131730000.0,0.4855,0.4519,23,20,-2.79584,reduction,MATERIALS
BERKSHIRE HATHAWAY INC,Mueller Industries Inc,MLI,2001-06-30,SH,6433800.0,105868000.0,6433800.0,96636000.0,0.3592,0.3315,24,22,0.0,,INDUSTRIALS
BERKSHIRE HATHAWAY INC,Globe Life Inc,GL,2001-06-30,SH,4665289.5,83375000.0,4665289.5,80513000.0,0.2829,0.2762,25,23,0.0,,FINANCE
BERKSHIRE HATHAWAY INC,Honeywell International Inc. (Allied Chemical and Dye - Allied Signal),HON,2001-06-30,SH,2261925.0,78525000.0,0.0,0.0,0.2664,,26,999999,,new,INDUSTRIALS
BERKSHIRE HATHAWAY INC,Kate Spade & Co.,KATE,2001-06-30,SH,2428200.0,61251000.0,0.0,0.0,0.2078,,27,999999,,new,CONSUMER DISCRETIONARY
BERKSHIRE HATHAWAY INC,OSI Restaurant Partners Inc.,OSI,2001-06-30,SH,1867500.0,53784000.0,0.0,0.0,0.1825,,28,999999,,new,CONSUMER DISCRETIONARY
BERKSHIRE HATHAWAY INC,Office Depot Inc,ODP,2001-06-30,SH,500000.0,51900000.0,0.0,0.0,0.1761,,29,999999,,new,CONSUMER DISCRETIONARY
BERKSHIRE HATHAWAY INC,Dover Corp.,DOV,2001-06-30,SH,1238000.0,37650000.0,1238000.0,35840000.0,0.1277,0.1229,31,24,0.0,,INDUSTRIALS
BERKSHIRE HATHAWAY INC,USG Corp. (United States Gypsum),USG,2001-06-30,SH,6500000.0,27430000.0,6500000.0,99320000.0,0.0931,0.3407,32,21,0.0,,CONSUMER DISCRETIONARY
BERKSHIRE HATHAWAY INC,Sealed Air Corp.  $2.00 Series A Convertible Preferred Stock,SEEPRA,2001-06-30,SH,679500.0,27146000.0,679500.0,25006000.0,0.0921,0.0858,33,25,0.0,,MATERIALS
BERKSHIRE HATHAWAY INC,Zenith National Insurance,ZNT,2001-06-30,SH,1224982.5,22050000.0,1224982.5,19273000.0,0.0748,0.0661,34,26,0.0,,FINANCE
BERKSHIRE HATHAWAY INC,Superior Industries International Inc.,SUP,2001-06-30,SH,105800.0,4052000.0,179400.0,6202000.0,0.0137,0.0213,35,28,-41.025641,reduction,CONSUMER DISCRETIONARY
BERKSHIRE HATHAWAY INC,La-Z-Boy Inc,LZB,2001-06-30,SH,54100.0,1001000.0,54100.0,963000.0,0.0034,0.0033,36,29,0.0,,CONSUMER DISCRETIONARY
BERKSHIRE HATHAWAY INC,"GPU, Inc.",GPU,2001-06-30,SH,0.0,0.0,4921300.0,159893000.0,,0.5485,999999,19,-100.0,soldall,Utilities
BERKSHIRE HATHAWAY INC,General Dynamics Corp. (Electric Boat),GD,2001-06-30,SH,0.0,0.0,444354.0,13939000.0,,0.0478,999999,27,-100.0,soldall,INDUSTRIALS
BERKSHIRE HATHAWAY INC,Coca Cola Co.,KO,2001-09-30,SH,400000000.0,9370000000.0,400000000.0,9000000000.0,34.3499,30.5334,1,1,0.0,,CONSUMER STAPLES
BERKSHIRE HATHAWAY INC,American Express Co,AXP,2001-09-30,SH,151610700.0,4405807000.0,151610700.0,5882496000.0,16.1514,19.957,2,2,0.0,,FINANCE
BERKSHIRE HATHAWAY INC,Gillette Co. (The),G,2001-09-30,SH,96000000.0,2860800000.0,96000000.0,2783040000.0,10.4875,9.4418,3,3,0.0,,CONSUMER STAPLES
BERKSHIRE HATHAWAY INC,Wells Fargo & Co.  (Northwest Bancorporation),WFC,2001-09-30,SH,106530160.0,2367633000.0,106530160.0,2473098000.0,8.6796,8.3902,4,4,0.0,,FINANCE
BERKSHIRE HATHAWAY INC,Wesco Financial Corp.,WSC,2001-09-30,SH,5703087.0,1654466000.0,5703087.0,1984104000.0,6.0652,6.7313,5,5,0.0,,FINANCE
BERKSHIRE HATHAWAY INC,The Washington Post Company,WPO,2001-09-30,SH,1727765.0,898092000.0,1727765.0,991737000.0,3.2924,3.3646,6,6,0.0,,Communications
BERKSHIRE HATHAWAY INC,Moodys Corp,MCO,2001-09-30,SH,48000000.0,888000000.0,48000000.0,804000000.0,3.2554,2.7277,7,7,0.0,,FINANCE
BERKSHIRE HATHAWAY INC,Block (H&R) Inc.,HRB,2001-09-30,SH,31538400.0,608060000.0,31538400.0,508951000.0,2.2291,1.7267,8,8,0.0,,CONSUMER DISCRETIONARY
BERKSHIRE HATHAWAY INC,"M&T Bank Corp. (Buffalo, NY) (Manufacturers & Traders Trust)",MTB,2001-09-30,SH,6708760.0,496448000.0,6708760.0,506511000.0,1.82,1.7184,9,9,0.0,,FINANCE
BERKSHIRE HATHAWAY INC,First Data Corp.,FDC,2001-09-30,SH,15700000.0,457341000.0,15700000.0,504362000.0,1.6766,1.7111,10,10,0.0,,INFORMATION TECHNOLOGY
BERKSHIRE HATHAWAY INC,Shaw Communications Inc Class B,SJR,2001-09-30,SH,43172200.0,437119000.0,40000000.0,474800000.0,1.6025,1.6108,11,11,7.9305,addition,COMMUNICATIONS
BERKSHIRE HATHAWAY INC,"SunTrust Banks, Inc.",STI,2001-09-30,SH,5806300.0,386700000.0,5806300.0,376132000.0,1.4176,1.2761,12,13,0.0,,FINANCE
BERKSHIRE HATHAWAY INC,Costco Co.,COST,2001-09-30,SH,9137000.0,324912000.0,11267000.0,462848000.0,1.1911,1.5703,13,12,-18.904766,reduction,CONSUMER STAPLES
BERKSHIRE HATHAWAY INC,GATX Corporation (General American Tank - General American Transportation),GATX,2001-09-30,SH,7340700.0,246941000.0,7340700.0,294362000.0,0.9053,0.9987,14,15,0.0,,INDUSTRIALS
BERKSHIRE HATHAWAY INC,NIKE Inc.,NKE,2001-09-30,SH,39445600.0,230806000.0,39445600.0,207040000.0,0.8461,0.7024,15,18,0.0,,CONSUMER DISCRETIONARY
BERKSHIRE HATHAWAY INC,"Jones Group, Inc. (The)",JNY,2001-09-30,SH,8649100.0,220466000.0,8036800.0,347190000.0,0.8082,1.1779,16,14,7.618704,addition,CONSUMER DISCRETIONARY
BERKSHIRE HATHAWAY INC,Tegna Inc. (Gannett Co.),TGNA,2001-09-30,SH,3636800.0,218608000.0,3636800.0,239665000.0,0.8014,0.8131,17,16,0.0,,COMMUNICATIONS
BERKSHIRE HATHAWAY INC,Gap (The),GPS,2001-09-30,SH,15000000.0,179250000.0,6185000.0,179365000.0,0.6571,0.6085,18,20,142.522231,addition,CONSUMER DISCRETIONARY
BERKSHIRE HATHAWAY INC,Dun & Bradstreet Holdings Inc,DNB,2001-09-30,SH,6401100.0,179231000.0,6945400.0,195861000.0,0.6571,0.6645,19,19,-7.836842,reduction,INDUSTRIALS
BERKSHIRE HATHAWAY INC,Great Lakes Chemical Co.,GLK,2001-09-30,SH,6948700.0,153566000.0,6948700.0,214367000.0,0.563,0.7273,20,17,0.0,,MATERIALS
BERKSHIRE HATHAWAY INC,Sealed Air Corp.,SEE,2001-09-30,SH,7179800.0,130995000.0,7683600.0,143107000.0,0.4802,0.4855,21,23,-6.556822,reduction,MATERIALS
BERKSHIRE HATHAWAY INC,"Citigroup, Inc.",C,2001-09-30,SH,274387.9,111127000.0,296143.0,156482000.0,0.4074,0.5309,22,21,-7.346147,reduction,FINANCE
BERKSHIRE HATHAWAY INC,Mueller Industries Inc,MLI,2001-09-30,SH,6433800.0,92325000.0,6433800.0,105868000.0,0.3385,0.3592,23,24,0.0,,INDUSTRIALS
BERKSHIRE HATHAWAY INC,Globe Life Inc,GL,2001-09-30,SH,4665289.5,80865000.0,4665289.5,83375000.0,0.2964,0.2829,24,25,0.0,,FINANCE
BERKSHIRE HATHAWAY INC,Dover Corp.,DOV,2001-09-30,SH,2476000.0,60220000.0,1238000.0,37650000.0,0.2208,0.1277,25,31,100.0,addition,INDUSTRIALS
BERKSHIRE HATHAWAY INC,OSI Restaurant Partners Inc.,OSI,2001-09-30,SH,1867500.0,47827000.0,1867500.0,53784000.0,0.1753,0.1825,26,28,0.0,,CONSUMER DISCRETIONARY
BERKSHIRE HATHAWAY INC,Kate Spade & Co.,KATE,2001-09-30,SH,2090200.0,39400000.0,2428200.0,61251000.0,0.1444,0.2078,27,27,-13.919776,reduction,CONSUMER DISCRETIONARY
BERKSHIRE HATHAWAY INC,Sealed Air Corp.  $2.00 Series A Convertible Preferred Stock,SEEPRA,2001-09-30,SH,679500.0,26840000.0,679500.0,27146000.0,0.0984,0.0921,29,33,0.0,,MATERIALS
BERKSHIRE HATHAWAY INC,USG Corp. (United States Gypsum),USG,2001-09-30,SH,6500000.0,24245000.0,6500000.0,27430000.0,0.0889,0.0931,30,32,0.0,,CONSUMER DISCRETIONARY
BERKSHIRE HATHAWAY INC,NextEra Energy Inc.,NEE,2001-09-30,SH,868600.0,22685000.0,0.0,0.0,0.0832,,31,999999,,new,UTILITIES AND TELECOMMUNICATIONS
BERKSHIRE HATHAWAY INC,Zenith National Insurance,ZNT,2001-09-30,SH,1224982.5,20090000.0,1224982.5,22050000.0,0.0736,0.0748,32,34,0.0,,FINANCE
BERKSHIRE HATHAWAY INC,La-Z-Boy Inc,LZB,2001-09-30,SH,54100.0,854000.0,54100.0,1001000.0,0.0031,0.0034,33,36,0.0,,CONSUMER DISCRETIONARY
BERKSHIRE HATHAWAY INC,Superior Industries International Inc.,SUP,2001-09-30,SH,0.0,0.0,105800.0,4052000.0,,0.0137,999999,35,-100.0,soldall,CONSUMER DISCRETIONARY
BERKSHIRE HATHAWAY INC,Honeywell International Inc. (Allied Chemical and Dye - Allied Signal),HON,2001-09-30,SH,0.0,0.0,2261925.0,78525000.0,,0.2664,999999,26,-100.0,soldall,INDUSTRIALS
BERKSHIRE HATHAWAY INC,Office Depot Inc,ODP,2001-09-30,SH,0.0,0.0,500000.0,51900000.0,,0.1761,999999,29,-100.0,soldall,CONSUMER DISCRETIONARY
BERKSHIRE HATHAWAY INC,U.S. Bancorp (First National Bank of Cincinnati),USB,2001-09-30,SH,0.0,0.0,6284839.0,143231000.0,,0.4859,999999,22,-100.0,soldall,FINANCE
BERKSHIRE HATHAWAY INC,Coca Cola Co.,KO,2001-12-31,SH,400000000.0,9430000000.0,400000000.0,9370000000.0,32.4503,34.3499,1,1,0.0,,CONSUMER STAPLES
BERKSHIRE HATHAWAY INC,American Express Co,AXP,2001-12-31,SH,151610700.0,5410986000.0,151610700.0,4405807000.0,18.6202,16.1514,2,2,0.0,,FINANCE
BERKSHIRE HATHAWAY INC,Gillette Co. (The),G,2001-12-31,SH,96000000.0,3206400000.0,96000000.0,2860800000.0,11.0338,10.4875,3,3,0.0,,CONSUMER STAPLES
BERKSHIRE HATHAWAY INC,Wells Fargo & Co.  (Northwest Bancorporation),WFC,2001-12-31,SH,106530160.0,2315430000.0,106530160.0,2367633000.0,7.9678,8.6796,4,4,0.0,,FINANCE
BERKSHIRE HATHAWAY INC,Wesco Financial Corp.,WSC,2001-12-31,SH,5703087.0,1796472000.0,5703087.0,1654466000.0,6.182,6.0652,5,5,0.0,,FINANCE
BERKSHIRE HATHAWAY INC,Moodys Corp,MCO,2001-12-31,SH,48000000.0,956640000.0,48000000.0,888000000.0,3.292,3.2554,6,7,0.0,,FINANCE
BERKSHIRE HATHAWAY INC,The Washington Post Company,WPO,2001-12-31,SH,1727765.0,915715000.0,1727765.0,898092000.0,3.1511,3.2924,7,6,0.0,,Communications
BERKSHIRE HATHAWAY INC,Block (H&R) Inc.,HRB,2001-12-31,SH,31998400.0,715164000.0,31538400.0,608060000.0,2.461,2.2291,8,8,1.458539,addition,CONSUMER DISCRETIONARY
BERKSHIRE HATHAWAY INC,"M&T Bank Corp. (Buffalo, NY) (Manufacturers & Traders Trust)",MTB,2001-12-31,SH,6708760.0,488733000.0,6708760.0,496448000.0,1.6818,1.82,9,9,0.0,,FINANCE
BERKSHIRE HATHAWAY INC,Shaw Communications Inc Class B,SJR,2001-12-31,SH,44000000.0,466400000.0,43172200.0,437119000.0,1.605,1.6025,10,11,1.917438,addition,COMMUNICATIONS
BERKSHIRE HATHAWAY INC,First Data Corp.,FDC,2001-12-31,SH,9700000.0,380482000.0,15700000.0,457341000.0,1.3093,1.6766,11,10,-38.216561,reduction,INFORMATION TECHNOLOGY
BERKSHIRE HATHAWAY INC,"SunTrust Banks, Inc.",STI,2001-12-31,SH,5806300.0,364055000.0,5806300.0,386700000.0,1.2528,1.4176,12,12,0.0,,FINANCE
BERKSHIRE HATHAWAY INC,"Jones Group, Inc. (The)",JNY,2001-12-31,SH,8649100.0,286891000.0,8649100.0,220466000.0,0.9872,0.8082,13,16,0.0,,CONSUMER DISCRETIONARY
BERKSHIRE HATHAWAY INC,NIKE Inc.,NKE,2001-12-31,SH,39445600.0,277303000.0,39445600.0,230806000.0,0.9542,0.8461,14,15,0.0,,CONSUMER DISCRETIONARY
BERKSHIRE HATHAWAY INC,Costco Co.,COST,2001-12-31,SH,5756409.0,255469000.0,9137000.0,324912000.0,0.8791,1.1911,15,13,-36.998916,reduction,CONSUMER STAPLES
BERKSHIRE HATHAWAY INC,Tegna Inc. (Gannett Co.),TGNA,2001-12-31,SH,3636800.0,244502000.0,3636800.0,218608000.0,0.8414,0.8014,16,17,0.0,,COMMUNICATIONS
BERKSHIRE HATHAWAY INC,GATX Corporation (General American Tank - General American Transportation),GATX,2001-12-31,SH,7340700.0,238720000.0,7340700.0,246941000.0,0.8215,0.9053,17,14,0.0,,INDUSTRIALS
BERKSHIRE HATHAWAY INC,Gap (The),GPS,2001-12-31,SH,15000000.0,209100000.0,15000000.0,179250000.0,0.7196,0.6571,18,18,0.0,,CONSUMER DISCRETIONARY
BERKSHIRE HATHAWAY INC,Dun & Bradstreet Holdings Inc,DNB,2001-12-31,SH,5243400.0,185092000.0,6401100.0,179231000.0,0.6369,0.6571,19,19,-18.085954,reduction,INDUSTRIALS
BERKSHIRE HATHAWAY INC,Great Lakes Chemical Co.,GLK,2001-12-31,SH,6948700.0,168714000.0,6948700.0,153566000.0,0.5806,0.563,20,20,0.0,,MATERIALS
BERKSHIRE HATHAWAY INC,Sealed Air Corp.,SEE,2001-12-31,SH,6096600.0,124432000.0,7179800.0,130995000.0,0.4282,0.4802,21,21,-15.086771,reduction,MATERIALS
BERKSHIRE HATHAWAY INC,Mueller Industries Inc,MLI,2001-12-31,SH,6433800.0,106962000.0,6433800.0,92325000.0,0.3681,0.3385,22,23,0.0,,INDUSTRIALS
BERKSHIRE HATHAWAY INC,Globe Life Inc,GL,2001-12-31,SH,4665289.5,81549000.0,4665289.5,80865000.0,0.2806,0.2964,23,24,0.0,,FINANCE
BERKSHIRE HATHAWAY INC,Dover Corp.,DOV,2001-12-31,SH,2680393.8,80260000.0,2476000.0,60220000.0,0.2762,0.2208,24,25,8.255,addition,INDUSTRIALS
BERKSHIRE HATHAWAY INC,FirstEnergy Corp.,FE,2001-12-31,SH,2144205.0,75004000.0,0.0,0.0,0.2581,,25,999999,,new,UTILITIES AND TELECOMMUNICATIONS
BERKSHIRE HATHAWAY INC,OSI Restaurant Partners Inc.,OSI,2001-12-31,SH,1867500.0,63962000.0,1867500.0,47827000.0,0.2201,0.1753,26,26,0.0,,CONSUMER DISCRETIONARY
BERKSHIRE HATHAWAY INC,Kate Spade & Co.,KATE,2001-12-31,SH,1968600.0,48969000.0,2090200.0,39400000.0,0.1685,0.1444,27,27,-5.817625,reduction,CONSUMER DISCRETIONARY
BERKSHIRE HATHAWAY INC,USG Corp. (United States Gypsum),USG,2001-12-31,SH,6500000.0,37180000.0,6500000.0,24245000.0,0.1279,0.0889,28,30,0.0,,CONSUMER DISCRETIONARY
BERKSHIRE HATHAWAY INC,NextEra Energy Inc.,NEE,2001-12-31,SH,1275000.0,35955000.0,868600.0,22685000.0,0.1237,0.0832,29,31,46.787935,addition,UTILITIES AND TELECOMMUNICATIONS
BERKSHIRE HATHAWAY INC,"Iron Mountain, Inc.",IRM,2001-12-31,SH,1030800.0,30099000.0,0.0,0.0,0.1036,,30,999999,,new,INDUSTRIALS
BERKSHIRE HATHAWAY INC,Sealed Air Corp.  $2.00 Series A Convertible Preferred Stock,SEEPRA,2001-12-31,SH,679500.0,28165000.0,679500.0,26840000.0,0.0969,0.0984,31,29,0.0,,MATERIALS
BERKSHIRE HATHAWAY INC,Zenith National Insurance,ZNT,2001-12-31,SH,1224982.5,22817000.0,1224982.5,20090000.0,0.0785,0.0736,32,32,0.0,,FINANCE
BERKSHIRE HATHAWAY INC,Trane Inc,TT,2001-12-31,SH,484200.0,11012000.0,0.0,0.0,0.0379,,33,999999,,new,INDUSTRIALS
BERKSHIRE HATHAWAY INC,La-Z-Boy Inc,LZB,2001-12-31,SH,54100.0,1180000.0,54100.0,854000.0,0.0041,0.0031,34,33,0.0,,CONSUMER DISCRETIONARY
BERKSHIRE HATHAWAY INC,"Citigroup, Inc.",C,2001-12-31,SH,0.0,0.0,274387.9,111127000.0,,0.4074,999999,22,-100.0,soldall,FINANCE
BERKSHIRE HATHAWAY INC,Coca Cola Co.,KO,2002-03-31,SH,400000000.0,10452001000.0,400000000.0,9430000000.0,33.2061,32.4503,1,1,0.0,,CONSUMER STAPLES
BERKSHIRE HATHAWAY INC,American Express Co,AXP,2002-03-31,SH,151610700.0,6209973000.0,151610700.0,5410986000.0,19.7291,18.6202,2,2,0.0,,FINANCE
BERKSHIRE HATHAWAY INC,Gillette Co. (The),G,2002-03-31,SH,96000000.0,3264960000.0,96000000.0,3206400000.0,10.3728,11.0338,3,3,0.0,,CONSUMER STAPLES
BERKSHIRE HATHAWAY INC,Wells Fargo & Co.  (Northwest Bancorporation),WFC,2002-03-31,SH,106530160.0,2631295000.0,106530160.0,2315430000.0,8.3596,7.9678,4,4,0.0,,FINANCE
BERKSHIRE HATHAWAY INC,Wesco Financial Corp.,WSC,2002-03-31,SH,5703087.0,1782785000.0,5703087.0,1796472000.0,5.6639,6.182,5,5,0.0,,FINANCE
