Filer Name,Stock Name,Stock Ticker,Quarter Date,Type of Security,Current Shares Held,Current Market Value,Previous Shares Held,Previous Market Value,Current % of Portfolio,Previous % of Portfolio,Current Rank,Previous Rank,Change in Shares,Type of Change,Sector
"BRIDGEWATER ASSOCIATES, LP",Lennar Corp. Class A,LEN,12/31/2005,SH,7322.4,439000,0,0,0.1523,,101,999999,,new,CONSUMER DISCRETIONARY
"BRIDGEWATER ASSOCIATES, LP",NCR Corp.,NCR,12/31/2005,SH,12600,428000,0,0,0.1485,,102,999999,,new,INFORMATION TECHNOLOGY
"BRIDGEWATER ASSOCIATES, LP","Patterson Companies, Inc.",PDCO,12/31/2005,SH,12800,428000,0,0,0.1485,,103,999999,,new,HEALTH CARE
"BRIDGEWATER ASSOCIATES, LP",OSI Pharmaceuticals Inc.,OSIP,12/31/2005,SH,15100,423000,0,0,0.1467,,104,999999,,new,HEALTH CARE
"BRIDGEWATER ASSOCIATES, LP",Energizer Holdings Inc,ENR,12/31/2005,SH,8500,423000,0,0,0.1467,,105,999999,,new,CONSUMER STAPLES
"BRIDGEWATER ASSOCIATES, LP",P M C SIERRA INC,PMCS,12/31/2005,SH,54800,423000,0,0,0.1467,,106,999999,,new,INFORMATION TECHNOLOGY
"BRIDGEWATER ASSOCIATES, LP","D.R. Horton, Inc.",DHI,12/31/2005,SH,11466,410000,0,0,0.1422,,107,999999,,new,CONSUMER DISCRETIONARY
"BRIDGEWATER ASSOCIATES, LP","Progress Energy, Inc.",PGN,12/31/2005,SH,9300,408000,0,0,0.1415,,108,999999,,new,Utilities
"BRIDGEWATER ASSOCIATES, LP",Massey Energy Company,MEE,12/31/2005,SH,10700,405000,0,0,0.1405,,109,999999,,new,ENERGY
"BRIDGEWATER ASSOCIATES, LP",ProShares Ultra 7-10 Year Treasury-ProShares Ultra 7-10 Year Treasury,UST,12/31/2005,SH,9900,404000,0,0,0.1401,,110,999999,,new,MUTUAL FUND
"BRIDGEWATER ASSOCIATES, LP","Pepsi Bottling Group, Inc.",PBG,12/31/2005,SH,14100,403000,0,0,0.1398,,111,999999,,new,CONSUMER STAPLES
"BRIDGEWATER ASSOCIATES, LP",Anadarko Petroleum Corp.,APC,12/31/2005,SH,4540.2,398000,0,0,0.1381,,112,999999,,new,ENERGY
"BRIDGEWATER ASSOCIATES, LP",Apache Corp,APA,12/31/2005,SH,5800,397000,0,0,0.1377,,113,999999,,new,ENERGY
"BRIDGEWATER ASSOCIATES, LP",AGL Resources Inc.,GAS,12/31/2005,SH,11400,397000,0,0,0.1377,,114,999999,,new,Communications
"BRIDGEWATER ASSOCIATES, LP",Cendant Corp,CD,12/31/2005,SH,22700,392000,0,0,0.136,,115,999999,,new, 
"BRIDGEWATER ASSOCIATES, LP",NiSource Inc.,NI,12/31/2005,SH,18800,392000,0,0,0.136,,116,999999,,new,UTILITIES AND TELECOMMUNICATIONS
"BRIDGEWATER ASSOCIATES, LP",FIserv Inc.,FISV,12/31/2005,SH,35200,381000,0,0,0.1322,,117,999999,,new,INFORMATION TECHNOLOGY
"BRIDGEWATER ASSOCIATES, LP",Loews Corp,L,12/31/2005,SH,11700,370000,0,0,0.1283,,118,999999,,new,FINANCE
"BRIDGEWATER ASSOCIATES, LP","Simon Property Group, Inc.",SPG,12/31/2005,SH,4865.02,368000,0,0,0.1276,,119,999999,,new,REAL ESTATE
"BRIDGEWATER ASSOCIATES, LP",Hershey Company (The),HSY,12/31/2005,SH,6500,359000,0,0,0.1245,,120,999999,,new,CONSUMER STAPLES
"BRIDGEWATER ASSOCIATES, LP",Allegheny Energy,AYE,12/31/2005,SH,11000,348000,0,0,0.1207,,121,999999,,new,Utilities
"BRIDGEWATER ASSOCIATES, LP",American Axle & Manufacturing Holdings Inc,AXL,12/31/2005,SH,18900,346000,0,0,0.12,,122,999999,,new,CONSUMER DISCRETIONARY
"BRIDGEWATER ASSOCIATES, LP",Triad Hospitals Inc,TRI,12/31/2005,SH,8700,341000,0,0,0.1183,,123,999999,,new,HEALTH CARE
"BRIDGEWATER ASSOCIATES, LP",Questar Corp.,STR,12/31/2005,SH,9000,341000,0,0,0.1183,,124,999999,,new,ENERGY
"BRIDGEWATER ASSOCIATES, LP",Bausch & Lomb Inc.,BOL,12/31/2005,SH,5000,340000,0,0,0.1179,,125,999999,,new,HEALTH CARE
"BRIDGEWATER ASSOCIATES, LP",Zimmer Biomet Holdings Inc,ZBH,12/31/2005,SH,4900,330000,0,0,0.1145,,126,999999,,new,HEALTH CARE
"BRIDGEWATER ASSOCIATES, LP",Ambac Financial Group Inc,ABKFQ,12/31/2005,SH,4200,324000,0,0,0.1124,,127,999999,,new,FINANCE
"BRIDGEWATER ASSOCIATES, LP","Best Buy Co., Inc.",BBY,12/31/2005,SH,7400,322000,0,0,0.1117,,128,999999,,new,CONSUMER DISCRETIONARY
"BRIDGEWATER ASSOCIATES, LP",SCANA Corp .,SCG,12/31/2005,SH,7700,303000,0,0,0.1051,,129,999999,,new,UTILITIES AND TELECOMMUNICATIONS
"BRIDGEWATER ASSOCIATES, LP",Sonoco Products Co.,SON,12/31/2005,SH,10300,303000,0,0,0.1051,,130,999999,,new,MATERIALS
"BRIDGEWATER ASSOCIATES, LP",Federated Department Stores Inc,FDS,12/31/2005,SH,4400,292000,0,0,0.1013,,131,999999,,new, 
"BRIDGEWATER ASSOCIATES, LP","Pepco Holdings, Inc.",POM,12/31/2005,SH,12900,289000,0,0,0.1002,,132,999999,,new,Communications
"BRIDGEWATER ASSOCIATES, LP","Autodesk, Inc.",ADSK,12/31/2005,SH,6700,288000,0,0,0.0999,,133,999999,,new,INFORMATION TECHNOLOGY
"BRIDGEWATER ASSOCIATES, LP",CenterPoint Energy Inc,CNP,12/31/2005,SH,22300,287000,0,0,0.0996,,134,999999,,new,UTILITIES AND TELECOMMUNICATIONS
"BRIDGEWATER ASSOCIATES, LP",Costco Co.,COST,12/31/2005,SH,5700,282000,0,0,0.0978,,135,999999,,new,CONSUMER STAPLES
"BRIDGEWATER ASSOCIATES, LP",Pinnacle West Capital Corp,PNW,12/31/2005,SH,6800,281000,0,0,0.0975,,136,999999,,new,UTILITIES AND TELECOMMUNICATIONS
"BRIDGEWATER ASSOCIATES, LP",Staples Inc.,SPLS,12/31/2005,SH,12350,280000,0,0,0.0971,,137,999999,,new,CONSUMER DISCRETIONARY
"BRIDGEWATER ASSOCIATES, LP",Transocean Ltd,RIG,12/31/2005,SH,4000,279000,0,0,0.0968,,138,999999,,new,ENERGY
"BRIDGEWATER ASSOCIATES, LP",Morgan Stanley,MS,12/31/2005,SH,4900,278000,0,0,0.0964,,139,999999,,new,FINANCE
"BRIDGEWATER ASSOCIATES, LP",Chubb Corp.,CB,12/31/2005,SH,5400,264000,0,0,0.0916,,140,999999,,new,FINANCE
"BRIDGEWATER ASSOCIATES, LP",National Fuel Gas Co.,NFG,12/31/2005,SH,8400,262000,0,0,0.0909,,141,999999,,new,UTILITIES AND TELECOMMUNICATIONS
"BRIDGEWATER ASSOCIATES, LP","Synovus Financial Corp. (Columbus, GA)",SNV,12/31/2005,SH,1386.13,262000,0,0,0.0909,,142,999999,,new,FINANCE
"BRIDGEWATER ASSOCIATES, LP",ConAgra Brands Inc,CAG,12/31/2005,SH,16585.53,262000,0,0,0.0909,,143,999999,,new,CONSUMER STAPLES
"BRIDGEWATER ASSOCIATES, LP",MDU Resources Group,MDU,12/31/2005,SH,12000,262000,0,0,0.0909,,144,999999,,new,UTILITIES AND TELECOMMUNICATIONS
"BRIDGEWATER ASSOCIATES, LP",Energy East Corp.,EAS,12/31/2005,SH,11100,253000,0,0,0.0878,,145,999999,,new,Utilities
"BRIDGEWATER ASSOCIATES, LP",Estee Lauder Companies Inc.,EL,12/31/2005,SH,15000,251000,0,0,0.0871,,146,999999,,new,CONSUMER STAPLES
"BRIDGEWATER ASSOCIATES, LP",ProLogis Corp.,PLD,12/31/2005,SH,5300,248000,0,0,0.086,,147,999999,,new,FINANCE
"BRIDGEWATER ASSOCIATES, LP",Block (H&R) Inc.,HRB,12/31/2005,SH,10100,248000,0,0,0.086,,148,999999,,new,CONSUMER DISCRETIONARY
"BRIDGEWATER ASSOCIATES, LP",Noble Energy Inc,NBL,12/31/2005,SH,12200,246000,0,0,0.0853,,149,999999,,new,ENERGY
"BRIDGEWATER ASSOCIATES, LP",Deluxe Corp.,DLX,12/31/2005,SH,8100,244000,0,0,0.0846,,150,999999,,new,INDUSTRIALS
"BRIDGEWATER ASSOCIATES, LP",General Growth Properties Inc. (DE),GGP,12/31/2005,SH,5200,244000,0,0,0.0846,,151,999999,,new,REAL ESTATE
"BRIDGEWATER ASSOCIATES, LP","Sunoco, Inc.",SUN,12/31/2005,SH,3100,243000,0,0,0.0843,,152,999999,,new,ENERGY
"BRIDGEWATER ASSOCIATES, LP",Goldman Sachs Group Inc,GS,12/31/2005,SH,1900,243000,0,0,0.0843,,153,999999,,new,FINANCE
"BRIDGEWATER ASSOCIATES, LP",McCormick & Co. Non-Voting Shares,MKC,12/31/2005,SH,7600,235000,0,0,0.0815,,154,999999,,new,CONSUMER STAPLES
"BRIDGEWATER ASSOCIATES, LP",WEC Energy Group (Wisconsin Electric Power),WEC,12/31/2005,SH,12000,234000,0,0,0.0812,,155,999999,,new,UTILITIES AND TELECOMMUNICATIONS
"BRIDGEWATER ASSOCIATES, LP",First Data Corp.,FDC,12/31/2005,SH,5400,232000,0,0,0.0805,,156,999999,,new,INFORMATION TECHNOLOGY
"BRIDGEWATER ASSOCIATES, LP",American Financial Group Inc. (Holding Co.),AFG,12/31/2005,SH,9000,230000,0,0,0.0798,,157,999999,,new,FINANCE
"BRIDGEWATER ASSOCIATES, LP",OGE Energy Corp. (Oklahoma Gas & Electric),OGE,12/31/2005,SH,17200,230000,0,0,0.0798,,158,999999,,new,UTILITIES AND TELECOMMUNICATIONS
"BRIDGEWATER ASSOCIATES, LP",NSTAR Inc.,NST,12/31/2005,SH,7900,227000,0,0,0.0787,,159,999999,,new,Utilities
"BRIDGEWATER ASSOCIATES, LP",Air Products & Chemicals Inc,APD,12/31/2005,SH,4107.8,225000,0,0,0.078,,160,999999,,new,MATERIALS
